1	abandono	absoluto
1	abandono	actual,progresivo
1	abandono	británico
1	abandono	certo
1	abandono	consecuente
10	abandono	definitivo
1	abandono	escolar
1	abandono	feble
3	abandono	final
1	abandono	grande
1	abandono	infantil
2	abandono	longo
1	abandono	maior
1	abandono	novo
1	abandono	oficial
1	abandono	portugués
1	abandono	posible,completo
1	abandono	posterior
1	abandono	prematuro
7	abandono	progresivo
1	abandono	progresivo,único
1	abandono	práctico
1	abandono	relativo
1	abandono	sanitario
1	abandono	social
4	abandono	total
1	abandono	urbano
1	abandono	voluntario
1	abandono	único
1	abaneo	posterior
1	abastecemento	bélico
2	abastecemento	capital
1	abastecemento	eficiente
1	abastecemento	eléctrico
1	abastecemento	enerxético
1	abastecemento	exterior
1	abastecemento	fluído
1	abastecemento	grande
1	abastecemento	importante
1	abastecemento	interno
1	abastecemento	maior
1	abastecemento	obrigado
1	abastecemento	precario
1	abastecemento	propio
1	abastecemento	sanguíneo,adecuado
2	abastecemento	sanitario
1	abastecemento	suficiente
1	abastecemento	urbano
2	abdome	branco
1	abdome	claro
1	abdome	diverso
1	abdome	grande
1	abdome	horizontal
1	abdome	inferior
1	abdome	largo
1	abdome	longo
1	abdome	negro
1	abdome	pequeno
1	abdome	superior
1	abeiro	grande
2	abeiro	rochoso
1	abeleira	bravo
1	abertura	adicional
1	abertura	anterior
1	abertura	baixo
1	abertura	comercial
1	abertura	continuo
1	abertura	crecente
1	abertura	dianteiro
1	abertura	diverso
1	abertura	eficaz
1	abertura	existente
1	abertura	francés
1	abertura	grande
1	abertura	instrumental
1	abertura	interior
1	abertura	inverso
2	abertura	italiano
1	abertura	largo
2	abertura	lateral
1	abertura	lixeiro
6	abertura	maior
6	abertura	medio
1	abertura	mellor
3	abertura	nasal
1	abertura	nasal,amplo
1	abertura	natural
1	abertura	occidental
1	abertura	parcial
1	abertura	pequeno
2	abertura	principal
1	abertura	próximo
4	abertura	sintético
7	abertura	só
1	abertura	só,caro
2	abertura	temporal
1	abertura	torácico,superior
1	abertura	vertical
1	abertura	visible
3	abertura	único
1	abono	anual
1	abono	correspondente
1	abordaxe	científico
1	abordaxe	cultural
1	abordaxe	cómodo
2	abordaxe	diferente
1	abordaxe	difícil
1	abordaxe	elaborado
1	abordaxe	filosófico
2	abordaxe	final
1	abordaxe	fácil
1	abordaxe	grego
1	abordaxe	local
1	abordaxe	lóxico
1	abordaxe	matemático
1	abordaxe	moderno
1	abordaxe	naturalista
2	abordaxe	novo
1	abordaxe	orientado
1	abordaxe	teórico
1	abordaxe	último
1	aborto	al
1	aborto	cirúrxico
1	aborto	diferente
10	aborto	espontáneo
1	aborto	espontáneo,recorrente
1	aborto	ilegal
3	aborto	médico
1	aborto	natural
1	aborto	negativo
1	aborto	novo
1	aborto	político
2	aborto	prematuro
1	aborto	preventivo
1	aborto	recorrente
1	aborto	terapéutico
1	abreviatura	antigo
1	abreviatura	científico
1	abreviatura	completo
1	abreviatura	común
1	abreviatura	convencional
1	abreviatura	internacional
1	abreviatura	propio
1	abreviatura	típico
1	abreviatura	usado
1	abreviatura	usual
1	abrigo	al
1	abrigo	baixo
1	abrigo	branco
1	abrigo	común
1	abrigo	definitivo
1	abrigo	exclusivo
1	abrigo	impermeable
1	abrigo	invernal
1	abrigo	longo
1	abrigo	longo,negro
1	abrigo	mellor
3	abrigo	natural
1	abrigo	necesitado
1	abrigo	numeroso
1	abrigo	occidental
1	abrigo	orixinal
1	abrigo	pesado
4	abrigo	rochoso
1	abrigo	subterráneo,complexo
1	abrigo	topográfico
2	abril	bo
17	abril	chuvioso
1	abril	científico
2	abril	compostelán
1	abril	coruñés
1	abril	internacional
2	abril	irmán
1	abril	liberal
3	abril	nacional
1	abril	nado
2	abril	novo
1	abril	pequeno
2	abril	real
1	abril	seguinte
1	abril	socialista
1	abril	só
2	abril	xunto
1	abrocho	colectivo
1	abrocho	comunitario
1	abrocho	epidémico
1	abrocho	grave
1	abrocho	humano
1	abrocho	mellor,presente
1	abrocho	numeroso
1	abrocho	posible
1	abrocho	primeiro
1	abrocho	separado
1	abruñeiro	bravo
1	absorción	acústico
1	absorción	atmosférico
2	absorción	baixo
1	absorción	bo
1	absorción	capital
1	absorción	completo
1	absorción	constante
1	absorción	continuo
1	absorción	correcto
1	absorción	correspondente
2	absorción	crónico
1	absorción	cutáneo
1	absorción	deficiente
1	absorción	diferencial
2	absorción	directo
1	absorción	dixestivo
1	absorción	débil
1	absorción	enerxético
2	absorción	escaso
2	absorción	farmacolóxico
1	absorción	final
1	absorción	forte
1	absorción	fácil
1	absorción	físico
1	absorción	gástrico
1	absorción	humano
1	absorción	importante
1	absorción	incompleto
1	absorción	infravermello
6	absorción	intestinal
2	absorción	malo
1	absorción	masivo
1	absorción	menor
3	absorción	máximo
1	absorción	neto
1	absorción	nutriente
2	absorción	oral
1	absorción	osmótico
1	absorción	pacífico
1	absorción	pasivo
1	absorción	posterior
1	absorción	progresivo
1	absorción	propio
1	absorción	real
2	absorción	rápido
2	absorción	selectivo
1	absorción	semellante
1	absorción	sonoro
4	absorción	total
1	absorción	xunto
1	absorción	óptimo
1	abundancia	absoluto
1	abundancia	anterior
1	abundancia	aparente
1	abundancia	gran
30	abundancia	grande
1	abundancia	importante
4	abundancia	maior
1	abundancia	material
3	abundancia	natural
1	abundancia	novo
1	abundancia	orixinal
1	abundancia	pequeno
1	abundancia	relativo
1	abundancia	tradicional
1	abuso	consciente
1	abuso	continuo
1	abuso	crónico
1	abuso	directo
1	abuso	diverso
3	abuso	económico
1	abuso	evidente
1	abuso	financieiro
3	abuso	físico
1	abuso	grande
2	abuso	histórico
4	abuso	infantil
1	abuso	intenso
2	abuso	numeroso
1	abuso	primeiro,serio
33	abuso	sexual
1	abuso	sistemático
1	abuso	suposto
1	abuso	tradicional
1	abuso	verbal
1	acacia	falso
3	acacia	negro
1	acacia	verdadeiro
2	académico	agregado
1	académico	alemán
1	académico	alleo
1	académico	alto
1	académico	asimilable
1	académico	asociado
1	académico	británico
1	académico	competente,liberal
1	académico	completo
14	académico	correspondente
2	académico	destacado
3	académico	diverso
7	académico	español
1	académico	galego
1	académico	independente
1	académico	italiano
1	académico	medieval
2	académico	moderno
1	académico	neutral
1	académico	notábel
2	académico	novo
1	académico	persoal
1	académico	polaco
1	académico	público
1	académico	rigoroso
1	académico	soviético
1	académico	superior
1	académico	universitario
1	accesibilidade	deficiente,orixinal
1	accesibilidade	difícil
2	accesibilidade	fácil
1	accesibilidade	grande
3	accesibilidade	maior
1	accesibilidade	maior,importante
1	accesibilidade	mellor
1	accesibilidade	máximo
2	acceso	actual
1	acceso	adecuado
1	acceso	al
6	acceso	aleatorio
1	acceso	alternativo
1	acceso	anterior
1	acceso	antigo
2	acceso	autorizado
2	acceso	bo
1	acceso	branco
1	acceso	capital,directo
1	acceso	celular
1	acceso	central,subterráneo
1	acceso	comercial,alemán
4	acceso	completo
1	acceso	concorrente
6	acceso	condicional
1	acceso	consecutivo
1	acceso	constante
1	acceso	cotián
2	acceso	curto
2	acceso	cómodo
1	acceso	desigual
1	acceso	diario
1	acceso	diferente
70	acceso	difícil
1	acceso	difícil,común
35	acceso	directo
1	acceso	directo,directo
1	acceso	distinto
1	acceso	diverso
5	acceso	doado
1	acceso	doado,actual
2	acceso	económico
1	acceso	enorme
1	acceso	escaso
1	acceso	específico
1	acceso	estable
1	acceso	exclusivo
2	acceso	exterior
1	acceso	externo
1	acceso	febril
3	acceso	ferroviario
2	acceso	final
1	acceso	fluvial
1	acceso	frontal
44	acceso	fácil
1	acceso	fácil,crítico
1	acceso	fácil,humano
3	acceso	físico
1	acceso	galeguista
1	acceso	global
1	acceso	igual
1	acceso	illado
1	acceso	inaccesible
4	acceso	inmediato
1	acceso	instantáneo
1	acceso	intenso
3	acceso	interior
1	acceso	interno
1	acceso	laico
21	acceso	libre
1	acceso	libre,público
2	acceso	limitado
4	acceso	maior
1	acceso	mariño
3	acceso	marítimo
1	acceso	material
8	acceso	mellor
2	acceso	monumental
1	acceso	mutuo
1	acceso	móbil
1	acceso	múltiple
1	acceso	natural
10	acceso	novo
1	acceso	novo,central
12	acceso	novo,ferroviario
1	acceso	novo,viario
1	acceso	numeroso
1	acceso	occidental
2	acceso	orixinal
1	acceso	pequeno
1	acceso	periférico
1	acceso	permanente
1	acceso	persoal
1	acceso	posible
1	acceso	posíbel
1	acceso	previsto
25	acceso	principal
1	acceso	progresivo,último
12	acceso	público
5	acceso	rodado
6	acceso	rápido
1	acceso	seguinte
2	acceso	sinxelo
1	acceso	social
1	acceso	tardío
1	acceso	temporal
1	acceso	total
1	acceso	tradicional
1	acceso	turístico,libre
1	acceso	universal
1	acceso	urbano,existente
1	acceso	viario
1	acceso	violento
1	acceso	óptimo
35	acceso	último
6	acceso	único
1	accesorio	adecuado
1	accesorio	adecuado,universal
2	accesorio	adicional
1	accesorio	complexo
1	accesorio	diverso
2	accesorio	doméstico
1	accesorio	esencial
1	accesorio	especial
2	accesorio	innovador
1	accesorio	maior
1	accesorio	perigoso
1	accesorio	principal
1	accesorio	sexual
1	accesorio	torácico
1	accesorio	urbano
1	accesorio	útil
2	accidente	acontecido
