1	°c	低
1	°c	最低
1	°c	最高
1	一中	大胆
1	一中	成功
1	一中	著名
1	一切	一切
1	一切	先前
1	一切	合理
1	一切	固有
1	一切	多
1	一切	已晚
1	一切	很大
2	一切	有关
2	一切	相关
1	一切	自然
2	一切	高
1	一切	高大
1	一带	不满
1	一带	主要
1	一带	偏僻
1	一带	大红
2	一带	密集
2	一带	成功
1	一带	正式
6	一带	沿海
1	一带	沿海,不多
1	一带	高速
1	一战	惨重
1	一战	早
1	一战	英勇
1	一战	著名
1	一战	重要
1	一致	一些
1	一致	一定
1	一致	先前
1	一致	原始
1	一致	合理
1	一致	唯一
1	一致	严密
7	一致	团结
3	一致	完全
1	一致	完整
1	一致	对外
1	一致	普通
1	一致	般
1	一起	原本
1	一起	唯一
1	一起	最大
3	一起	最早
1	一起	相近
1	一起	临时
1	一起	长
1	一起	黑暗
1	丈夫	一些
1	丈夫	主
1	丈夫	例外
1	丈夫	可靠
1	丈夫	合法
3	丈夫	好
1	丈夫	小
2	丈夫	小小
1	丈夫	很快
1	丈夫	最好
1	丈夫	英勇
2	上	一些
5	上	一般
1	上	亮
1	上	共同
1	上	原本
1	上	呆
6	上	严格
1	上	大
1	上	太多
1	上	宏观
8	上	客观
1	上	寒冷
5	上	平均
1	上	幽默
1	上	敏感
1	上	新
1	上	普通
1	上	普遍
1	上	更多
2	上	最高
1	上	有限
1	上	独立
1	上	直接
1	上	相对
2	上	硬
1	上	稳定
1	上	临时
1	上	自动
1	上	蜿蜒
1	上下	上述
1	上下	好
1	上下	常见
1	上下	最高
1	上下	相似
1	上任	成功
1	上升	少
1	上升	相对
1	上升	绝对
1	上升	较大
1	上升	显著
1	上午	不好
1	上古	宽容
1	上司	不少
1	上司	理想
1	上场	不够
1	上场	独自
1	上场	真正
1	上场	较多
1	上将	最高
1	上将	著名
1	上尉	知名
1	上层	少数
1	上帝	不同
1	上帝	不朽
2	上帝	全能
1	上帝	同样
4	上帝	唯一
2	上帝	大
1	上帝	完全
1	上帝	完美
1	上帝	完美,至上
1	上帝	最高
1	上帝	有关
1	上帝	真
1	上帝	真实
1	上帝	圣洁
1	上帝	著名
2	上帝	高
1	上方	些
1	上方	小
1	上方	点
1	上校	年轻
1	上游	一些
1	上端	长
1	上色	不多
1	上色	少量
1	上盖	固定
1	上诉	一般
1	上诉	特殊
1	上述	快
1	上述	然
1	上述	通常
2	上限	一定
2	上限	一般
1	上限	低
2	上限	严格
1	上限	最低
3	上限	最大
1	上限	最高
1	上限	正常
1	上限	较小
1	上限	重
1	上面	一些
1	上面	一定
1	上面	一般
2	上面	不同
1	上面	主
1	上面	人均
1	上面	危险
1	上面	原始
1	上面	原本
1	上面	然
1	上面	旧
1	下	一定
3	下	一直
2	下	一般
1	下	不同
1	下	中立
1	下	仓促
1	下	分别
4	下	刺激
1	下	原本
2	下	可怜
1	下	严格
1	下	固定
2	下	多数
1	下	大
1	下	好
1	下	专制
1	下	小
1	下	巨大
1	下	常见
1	下	年老
1	下	成功
1	下	有利
1	下	气愤
1	下	流行
1	下	特定
1	下	盛行
1	下	绝对,多数
1	下	缓慢
1	下	虚弱
1	下	表面
1	下	复合
1	下	轻松
1	下	电动
3	下	非法
1	下	高
4	下	高速
1	下	黑暗
1	下列	更多
1	下列	正式
1	下午	例外
1	下午	小
1	下午	炎热
1	下午	繁忙
3	下场	一样
1	下场	同样
4	下场	好
1	下场	悲惨
1	下方	临时
1	下游	一直
1	下游	瘦
1	下游	直接
1	下降	不足
1	下降	大
2	下降	明显
1	下降	直接
1	下降	稳定
1	下院	一般
1	下面	一些,次要
1	下面	大
1	下面	平滑
1	下颌	真
1	不久	不少
1	不久	有利
1	不久	然
1	不久	重大,成功
1	不久	高
1	不同	一些,小小
1	不同	一些,重大
1	不同	上述
1	不同	不同
1	不同	不朽
8	不同	主要
2	不同	唯一
1	不同	基本
8	不同	大
2	不同	太大
1	不同	完全
1	不同	宽
1	不同	少数
1	不同	巨大
1	不同	弱
55	不同	很大
2	不同	微妙
2	不同	明显
24	不同	最大
4	不同	极大
1	不同	标准
1	不同	纯粹,最大
6	不同	显著
5	不满	一些
1	不满	一直
1	不满	一般
1	不满	主要
2	不满	些
1	不满	多
1	不满	大
1	不满	太多
4	不满	强烈
32	不满	强烈
1	不满	新
4	不满	普遍
1	不满	更大
1	不满	重
1	专利	相同
3	世	唯一
1	世	大量
1	世	太平
1	世	完全
1	世	完整
1	世	少
1	世	少量
1	世	幸福
1	世	很高
1	世	恶
1	世	新
4	世	早
1	世	早,早
1	世	然
1	世	知名
1	世	私人
1	世	突然
1	世	著名
1	世	黑暗
1	世	鼎盛
1	世上	一直
1	世上	优秀
1	世人	痛苦
2	世俗	一些
2	世俗	一般
1	世俗	合理
1	世博	知名
1	世卿	优
1	世卿	最好
1	世子	坚
1	世宗	好
1	世宗	著名
3	世家	著名
5	世界	一些
1	世界	一切
1	世界	一样,灵活
1	世界	一直
1	世界	一致
22	世界	不同
1	世界	不断
1	世界	不朽
1	世界	中立
1	世界	主
1	世界	些
2	世界	人均
2	世界	俗
1	世界	全新
1	世界	全能
1	世界	公共
1	世界	共同
1	世界	几乎
2	世界	动荡
3	世界	原始
1	世界	原本
3	世界	和平
1	世界	善
1	世界	壮观
3	世界	梦幻
2	世界	大
1	世界	大多
4	世界	大量
14	世界	奇幻
1	世界	奇怪
2	世界	奇异
3	世界	好
1	世界	孤立
1	世界	安全
7	世界	完美
9	世界	客观
8	世界	小小
1	世界	巡回
1	世界	已久
4	世界	平凡
4	世界	平等
1	世界	平衡
1	世界	年轻
3	世界	广大
2	世界	广泛
1	世界	强韧
28	世界	悲惨
4	世界	成功
1	世界	抽象
11	世界	新
1	世界	普通
1	世界	更多
2	世界	更好
1	世界	更小
2	世界	最大
2	世界	最早
3	世界	最高
3	世界	有关
2	世界	有限
3	世界	正常
1	世界	沉重
1	世界	流行
1	世界	温暖
1	世界	激进
2	世界	无限
1	世界	无限,大
1	世界	然,不少
1	世界	特别
1	世界	特定
2	世界	独特
1	世界	现今
2	世界	现实
1	世界	理性
2	世界	理性,纯粹
7	世界	理想
1	世界	痛苦
3	世界	疯狂
1	世界	发达
1	世界	盛大
2	世界	相似
1	世界	相同
